salesanalysis,Design,Category_Code,VOCNO
1,DIAMOND CHOKER NECKLACE,NK,151
1,,,165
1,DIAMOND RING,RN,167
1,Multi Tourmaline              ,,172
1,DIAMOND EARRING,ER,177
1,DIAMOND RING,RN,179
1,DIAMOND RING,RN,54
1,,,66
1,DIAMOND EARRING,ER,30
1,DIAMOND PENDANT,PN,30
1,DIAMOND CHOKER NECKLACE,NK,33
1,DIAMOND RING,RN,35
1,DIAMOND PENDANT,PN,44
1,DIAMOND BRACELET,BT,48
1,DIAMOND RING,RN,49
1,DIAMOND CHOKER NECKLACE,NK,52
1,DIAMOND,BT,63
1,DIAMOND RING,,64
1,DIAMOND,RN,42
1,DIAMOND RING,RN,42
1,DIAMOND RING,RN,42
1,DIAMOND BANGLE,BN,53
1,DIAMOND RING,RN,58
1,DIAMOND EARRING,ER,5
1,DIAMOND BRACELET,BT,12
1,DIAMOND RING,RN,11
1,DIAMOND PENDANT,PN,15
1,DIAMOND PENDANT,PN,16
1,DIAMOND PENDANT,PN,17
1,DIAMOND PENDANT,PN,21
1,DIAMOND RING,RN,23
1,DIAMOND PENDANT,PN,25
1,DIAMOND BRACELET,BT,24
1,DIAMOND BRACELET,BT,24
1,DIAMOND RING,RN,24
1,DIAMOND RING,RN,33
1,DIAMOND PENDANT,PN,33
1,DIAMOND RING,RN,199
1,DIAMOND,RN,211
1,DIAMOND,RN,211
1,,,217
1,PEARL EARRING,ER,206
1,Diamond Bracelet,,219
1,DIAMOND EARRING,ER,92
1,DIAMOND PENDANT,PN,92
1,DIAMOND RING,RN,92
1,Multi Tourmaline              ,,92
1,DIAMOND RING,RN,92
1,DIAMOND NECKLACE,NK,487
1,DIAMOND RING,RN,487
1,DIAMOND BRACELET,BR,487
1,DIAMOND EARRING,ER,487
1,DIAMOND RING,RN,443
1,DIAMOND BRACELET,BT,443
1,GOLD BROOCH,BRCH,488
1,GOLD PENDANT,PN,463
1,GOLD EARRING,ER,463
1,DIAMOND PENDANT,PN,470
1,DIAMOND RING,RN,486
1,DIAMOND RING,RN,489
1,DIAMOND EARRING,ER,489
1,DIAMOND BRACELET,BT,489
1,DIAMOND PENDANT,PN,353
1,DIAMOND RING,RN,372
1,DIAMOND PENDANT,PN,23
1,DIAMOND PENDANT,PN,358
1,DIAMOND RING,RN,366
1,DIAMOND PENDANT,PN,364
1,DIAMOND EARRING,ER,198
1,DIAMOND RING,RN,198
1,DIAMOND RING,RN,204
1,DIAMOND RING,RN,205
1,DIAMOND NOSE PIN,NP,194
1,DIAMOND RING,RN,356
1,DIAMOND NECKLACE,NK,317
1,DIAMOND RING,RN,317
1,DIAMOND PENDANT,PN,320
1,DIAMOND,PN,334
1,DIAMOND PENDANT,PN,339
1,DIAMOND EARRING,ER,359
1,GOLD EARRING,ER,349
1,GOLD EARRING,ER,355
1,DIAMOND EARRING,ER,361
1,DIAMOND RING,RN,370
1,DIAMOND BRACELET,BR,176
1,DIAMOND PENDANT,PN,176
1,DIAMOND RING,RN,176
1,DIAMOND EARRING,ER,176
1,DIAMOND RING,RN,248
1,DIAMOND,BN,220
1,DIAMOND CHOKER NECKLACE,NK,220
1,DIAMOND,NK,221
1,DIAMOND EARRING,ER,226
1,DIAMOND PENDANT,PN,256
1,DIAMOND RING,RN,217
1,DIAMOND PENDANT,PN,217
1,DIAMOND EARRING,ER,217
1,DIAMOND BANGLE,,230
1,DIAMOND BANGLE,,233
1,DIAMOND BANGLE,,16
1,DIAMOND EARRING,ER,253
1,DIAMOND CHOKER NECKLACE,NK,234
1,DIAMOND RING,RN,97
1,DIAMOND EARRING,REP,198
1,DIAMOND EARRING,ER,198
1,DIAMOND EARRING,ER,198
1,DIAMOND PENDANT,PN,203
1,DIAMOND PENDANT,PN,203
1,DIAMOND PENDANT,PN,220
1,DIAMOND PENDANT,PN,18
1,DIAMOND RING,RN,24
1,DIAMOND RING,RN,25
1,DIAMOND EARRING,ER,12
1,DIAMOND PENDANT,PN,12
1,DIAMOND EARRING,ER,12
1,DIAMOND ANKLET,AN,1
1,DIAMOND EARRING,ER,6
1,DIAMOND EARRING,ER,12
1,DIAMOND EARRING,ER,12
1,DIAMOND EARRING,ER,12
1,DIAMOND BRACELET,BT,13
1,DIAMOND CHOKER NECKLACE,NK,20
1,GOLD BRACELET  WITH MOP,,18
1,GOLD BRACELET,GBT,18
1,DIAMOND CHOKER NECKLACE,NK,2
1,DIAMOND BRACELET,BT,1
1,GOLD NECKLACE WITH COLOR STONE,NK,3
1,GOLD BRACELET WITH COLOR STONE,BT,3
1,DIAMOND BRACELET,BT,5
1,DIAMOND RING,RN,5
1,DIAMOND RING,RN,7
1,DIAMOND BANGLE,BN,9
1,DIAMOND RING,RN,9
1,DIAMOND,,11
1,DIAMOND RING,RN,13
1,DIAMOND CHOKER NECKLACE,NK,15
1,DIAMOND RING,RN,16
1,DIAMOND RING,RN,16
1,DIAMOND BRACELET,BT,22
1,GOLD EARRING,GER,163
1,DIAMOND PENDANT,PN,163
1,GOLD NECKLACE,GN,168
1,DIAMOND NECKLACE,NK,168
1,DIAMOND RING,RN,173
1,DIAMOND BANGLE,,177
1,DIAMOND EARRING,ER,179
1,DIAMOND EARRING,ER,179
1,DIAMOND,NK,179
1,DIAMOND RING,RN,11
1,DIAMOND PENDANT,PN,12
1,DIAMOND BRACELET,BT,14
1,DIAMOND EARRING,ER,14
1,,,15
1,DIAMOND BRACELET,BT,16
1,DIAMOND RING,RN,17
1,DIAMOND PENDANT,PN,17
1,DIAMOND EARRING,ER,17
1,,,18
1,DIAMOND RING,RN,143
1,DIAMOND PENDANT,PN,147
1,DIAMOND ANKLET,AN,147
1,DIAMOND CHOKER NECKLACE,NK,147
1,DIAMOND PENDANT,PN,147
1,DIAMOND ANKLET,AN,147
1,GOLD BRACELET WITH PEACH QUARTZ,BT,150
1,DIAMOND BANGLE,BN,150
1,GOLD RING PEACH QUARTZ,RN,150
1,DIAMOND BANGLE,BN,7
1,DIAMOND BANGLE,BN,154
1,,,165
1,,,160
1,GOLD EARRING WITH TRQS,GER,146
1,GOLD BRACELET WITH MOP,,146
1,DIAMOND PENDANT,PN,149
1,DIAMOND BRACELET,BT,149
1,DIAMOND EARRING,ER,149
1,DIAMOND BRACELET,BT,155
1,DIAMOND RING,RN,158
1,DIAMOND RING,RN,158
1,DIAMOND BRACELET,BT,158
1,DIAMOND BRACELET,BT,158
1,DIAMOND PENDANT,PN,164
1,DIAMOND RING,RN,178
1,DIAMOND EARRING,ER,177
1,DIAMOND PENDANT,PN,196
1,DIAMOND EARRING,ER,196
1,DIAMOND NECKLACE,NK,192
1,DIAMOND BANGLE,BN,210
1,DIAMOND RING,RN,209
1,JEWELLERY REPAIRING,REP,209
1,DIAMOND RING,RN,221
1,DIAMOND  RING,RN,75
1,DIAMOND RING,RN,75
1,DIAMOND ANKLET,AN,77
1,DIAMOND RING,RN,82
1,DIAMOND BRACELET,BT,163
1,DIAMOND RING,RN,162
1,DIAMOND EARRING,ER,161
1,DIAMOND EARRING,ER,157
1,DIAMOND NECKLACE,NK,157
1,DIAMOND CHOKER NECKLACE,NK,154
1,DIAMOND CHOKER NECKLACE,NK,160
1,DIAMOND BRACELET,BT,153
1,DIAMOND RING,RN,158
1,DIAMOND EARRING,ER,151
1,DIAMOND RING,RN,150
1,DIAMOND PENDENT,PN,164
1,DIAMOND EARRING,ER,164
1,Diamond Pendant,,164
1,GOLDANKLET,AN,170
1,DIAMOND EARRING,ER,173
1,DIAMOND RING,,173
1,DIAMOND PENDANT,PN,23
1,DIAMOND RING,RN,25
1,GOLD EARRING,GER,12
1,DIAMOND,BT,7
1,DIAMOND PENDANT,PN,11
1,DIAMOND,PN,13
1,DIAMOND EARRING,ER,14
1,DIAMOND PENDANT,PN,17
1,DIAMOND BRACELET,BT,22
1,DIAMOND EARRING,ER,24
1,DIAMOND BRACELET,BT,24
1,DIAMOND CHOKER NECKLACE,NK,29
1,DIAMOND RING,RN,27
1,DIAMOND NECKLACE,NK,27
1,DIAMOND EARRING,ER,16
1,DIAMOND PENDANT,PN,16
1,DIAMOND RING,RN,11
1,DIAMOND ANKLET,AN,158
1,DIAMOND EARRING,ER,169
1,DIAMOND PENDANT,PN,169
1,DIAMOND RING,RN,156
1,DIAMOND RING,RN,156
1,DIAMOND RING,RN,166
1,DIAMOND RING,RN,9
1,,,183
1,DIAMOND ANKLET,AN,154
1,DIAMOND ANKLET,AN,178
1,,,152
1,,,164
1,Multi Tourmaline              ,,164
1,Diamond Earring,,157
1,DIAMOND RING,RN,162
1,DIAMOND ANKLET,AN,163
1,DIAMOND,BT,173
1,DIAMOND,RN,180
1,DIAMOND RING,RN,182
1,DIAMOND EARRING,ER,256
1,DIAMOND EARRING,ER,256
1,DIAMOND RING,RN,279
1,Multi Tourmaline              ,,264
1,DIAMOND RING,RN,259
1,DIAMOND EARRING,ER,265
1,DIAMOND PENDANT,PN,265
1,DIAMOND RING,RN,277
1,DIAMOND RING,RN,278
1,DIAMOND RING,RN,19
1,Diamond Earring,,107
1,DIAMOND RING,RN,123
1,DIAMOND RING,RN,109
1,DIAMOND,PN,181
1,,,170
1,DIAMOND RING,RN,172
1,DIAMOND BANGLE,BN,172
1,DIAMOND RING,RN,174
1,DIAMOND BANGLE,BN,174
1,DIAMOND BRACELET,BR,177
1,DIAMOND RING,RN,178
1,GOLD CHAIN (18KT),DIA,464
1,GOLD NECKLACE,GN,445
1,GOLD PENDANT WITH ENAMAL,PN,445
1,DIAMOND BANGLE,BN,432
1,,,438
1,DIAMOND RING,RN,463
1,DIAMOND RING,RN,463
1,GOLD BRACELET,,444
1,DIAMOND EARRING,ER,449
1,DIAMOND PENDANT,PN,449
1,Multi Tourmaline              ,,456
1,DIAMOND NOSEPIN,NP,458
1,DIAMOND RING,RN,136
1,DIAMOND RING,RN,137
1,DIAMOND RING,RN,137
1,DIAMOND BANGLE,BN,148
1,DIAMOND EARRING,ER,134
1,DIAMOND BRACELET,BT,142
1,DIAMOND EARRING,ER,139
1,DIAMOND NECKLACE,NK,145
1,DIAMOND PENDANT,PN,133
1,DIAMOND RING,RN,135
1,DIAMOND PENDANT,PN,138
1,Diamond Pendant,,140
1,DIAMOND,NK,141
1,DIAMOND,BN,141
1,DIAMOND  RING,RN,143
1,DIAMOND PENDANT,PN,144
1,DIAMOND ANKLET,AN,146
1,DIAMOND EARRING,ER,151
1,DIAMOND CHOKER NECKLACE,NK,151
1,DIAMOND RING,RN,152
1,DIAMOND BRACELET,BT,157
1,DIAMOND PENDANT,PN,182
1,DIAMOND RING,RN,182
1,DIAMOND RING,RN,8
1,DIAMOND RING,RN,180
1,DIAMOND EARRING,ER,180
1,DIAMOND PENDANT,PN,180
1,Diamond Earring,,171
1,DIAMOND RING,RN,182
1,DIAMOND BRACELET,BT,183
1,DIAMOND,PN,184
1,DIAMOND RING,RN,169
1,DIAMOND RING,RN,169
1,Multi Tourmaline              ,,175
1,DIAMOND EARRING,ER,172
1,DIAMOND BRACELET,BT,176
1,DIAMOND,BN,177
1,DIAMOND RING,RN,181
1,DIAMOND PENDANT,PN,185
1,DIAMOND RING,RN,188
1,DIAMOND BRACELET,BT,188
1,Multi Tourmaline              ,,188
1,DIAMOND RING,,189
1,DIAMOND NECKLACE,NK,34
1,DIAMOND RING,RN,21
1,DIAMOND CHOKER NECKLACE,NK,23
1,DIAMOND RING,RN,25
1,DIAMOND RING,RN,28
1,DIAMOND,PN,29
1,DIAMOND RING,RN,32
1,,,33
1,DIAMOND RING,RN,37
1,DIAMOND EARRING,ER,38
1,DIAMOND BRACELET,BT,38
1,DIAMOND EARRING,ER,38
1,Multi Tourmaline              ,,38
1,DIAMOND,NK,171
1,Diamond Brooch,,172
1,DIAMOND NECKLACE,NK,163
1,DIAMOND RING,RN,164
1,DIAMOND BRACELET,BT,168
1,GOLD NECKLACE,GN,170
1,DIAMOND BRACELET,BT,174
1,,,372
1,Multi Tourmaline              ,,340
1,Multi Tourmaline              ,,353
1,DIAMOND RING,RN,352
1,DIAMOND RING,RN,356
1,DIAMOND PENDANT,PN,338
1,DIAMOND BANGLE,BN,362
1,DIAMOND EARRING,ER,24
1,DIAMOND RING,RN,343
1,DIAMOND RING,RN,346
1,DIAMOND EARRING,ER,339
1,DIAMOND EARRING,ER,377
1,DIAMOND NECKLACE,NK,59
1,DIAMOND BRACELET,BT,59
1,GOLD EARRING WITH COLOUR STONE,ER,52
1,DIAMOND EARRING,ER,55
1,DIAMOND PENDANT,PN,55
1,DIAMOND BANGLE,BN,60
1,COLORSTONE RING,RN,61
1,DIAMOND RING,RN,63
1,DIAMOND PENDANT,PN,20
1,Multi Tourmaline              ,,21
1,DIAMOND RING,RN,21
1,DIAMOND BRACELET,BT,21
1,DIAMOND PENDANT,PN,22
1,DIAMOND PENDANT,PN,23
1,DIAMOND RING,RN,58
1,DIAMOND BRACELET,BT,58
1,DIAMOND BRACELET,BT,59
1,DIAMOND RING,RN,54
1,DIAMOND RING,RN,57
1,DIAMOND RING,RN,57
1,DIAMOND RING,RN,66
1,DIAMOND RING,RN,70
1,DIAMOND BRACELET,BT,70
1,DIAMOND RING,RN,70
1,DIAMOND RING,RN,70
1,Multi Tourmaline              ,,95
1,GOLD PENDANT,PN,95
1,DIAMOND RING,RN,70
1,Multi Tourmaline              ,,69
1,GOLD EARRING,,68
1,DIAMOND EARRING,ER,68
1,DIAMOND BRACELET,BT,91
1,DIAMOND PENDANT,PN,53
1,DIAMOND PENDANT,PN,2
1,DIAMOND PENDANT,PN,54
1,DIAMOND EARRING,ER,56
1,DIAMOND EARRING,ER,56
1,DIAMOND EARRING,ER,56
1,DIAMOND EARRING,ER,56
1,DIAMOND RING,RN,76
1,DIAMOND PENDANT,PN,80
1,GOLD BRACELET WITH COLOR STONE,BT,85
1,GOLD NECKLACE,GNK,87
1,DIAMOND EARRING,ER,94
1,DIAMOND EARRING,ER,93
1,DIAMOND,PN,105
1,DIAMOND RING,RN,102
1,DIAMOND RING,RN,102
1,DIAMOND BANGLE,,2
1,DIAMOND BRACELET,BT,90
1,DIAMOND EARRING,ER,90
1,DIAMOND EARRING,ER,93
1,DIAMOND PENDANT,PN,93
1,GOLD EARRING,ER,77
1,DIAMOND RING,RN,81
1,DIAMOND EARRING,ER,83
1,DIAMOND PENDANT,PN,94
1,DIAMOND RING,RN,96
1,GOLD NECKLACE,GNK,103
1,GOLD BRACELET,GBT,103
1,DIAMOND PENDANT,PN,111
1,DIAMOND RING,RN,112
1,DIAMOND EARRING,ER,112
1,DIAMOND PENDANT,PN,112
1,DIAMOND BRACELET,BR,112
1,DIAMOND RING,RN,119
1,Diamond Ring,,119
1,DIAMOND RING,RN,125
1,DIAMOND EARRING,ER,125
1,DIAMOND EARRING,ER,128
1,DIAMOND CHOKER NECKLACE,NK,128
1,DIAMOND RING,RN,128
1,DIAMOND BRACELET,BR,128
1,DIAMOND,RN,148
1,DIAMOND RING,RN,120
1,GOLD NECKLACE,GN,127
1,DIAMOND EARRING,ER,130
1,DIAMOND NECKLACE,NK,130
1,DIAMOND BRACELET,BT,130
1,GOLD RING WITH COLOUR STONE,RN,133
1,Diamond Necklace,,134
1,GOLD NECKLACE WITH COLOR STONE,NK,35
1,DIAMOND RING,RN,46
1,DIAMOND NECKLACE,NK,33
1,DIAMOND RING,RN,32
1,DIAMOND BRACELET,BR,37
1,DIAMOND EARRING,ER,49
1,DIAMOND PENDANT,PN,34
1,DIAMOND EARRING,ER,35
1,DIAMOND PENDANT,PN,36
1,DIAMOND EARRING,ER,36
1,DIAMOND RING,RN,36
1,DIAMOND BANGLE,BN,82
1,DIAMOND BANGLE,BN,82
1,DIAMOND BANGLE,BN,82
1,DIAMOND PENDANT,PN,85
1,DIAMOND BRACELET,BT,85
1,Multi Tourmaline              ,,83
1,DIAMOND EARRING,ER,84
1,DIAMOND,PN,84
1,DIAMOND,PN,84
1,DIAMOND NECKLACE,NK,111
1,DIAMOND RING,RN,111
1,DIAMOND,PN,111
1,DIAMOND,PN,111
1,DIAMOND,PN,111
1,DIAMOND,PN,111
1,DIAMOND,PN,111
1,Diamond Bracelet,,420
1,Diamond Bracelet,,420
1,DIAMOND EARRING,ER,386
1,DIAMOND EARRING,ER,388
1,Diamond Ring,,394
1,DIAMOND BRACELET,BT,403
1,DIAMOND PENDANT,PN,409
1,DIAMOND EARRING,ER,418
1,DIAMOND BRACELET,BT,422
1,DIAMOND BANGLE,BN,401
1,DIAMOND BRACELET,BT,184
1,DIAMOND RING,RN,184
1,DIAMOND RING,RN,185
1,DIAMOND EARRING,ER,188
1,DIAMOND PENDANT,PN,188
1,DIAMOND  RING,RN,189
1,DIAMOND RING,RN,189
1,DIAMOND PENDANT,PN,191
1,DIAMOND RING,RN,192
1,DIAMOND RING,RN,194
1,DIAMOND RING,RN,196
1,DIAMOND RING,,196
1,DIAMOND PENDANT,NK,92
1,GOLD BRACELET WITH COLOUR STONE,GBT,92
1,DIAMOND PENDANT,PN,88
1,DIAMOND BRACELET,BT,88
1,DIAMOND EARRING,ER,88
1,DIAMOND BRACELET,BT,83
1,DIAMOND BRACELET,BT,83
1,DIAMOND BRACELET,BR,84
1,DIAMOND EARRING,ER,85
1,DIAMOND BRACELET,BT,86
1,DIAMOND CHOKER NECKLACE,NK,87
1,DIAMOND PENDANT,PN,89
1,DIAMOND ANKLET,AN,91
1,DIAMOND PENDANT,PN,93
1,DIAMOND BANGLE,BN,95
1,PEARL  Necklace,,96
1,DIAMOND RING,RN,97
1,DIAMOND RING,RN,5
1,DIAMOND RING,RN,100
1,DIAMOND ANKLET,AN,98
1,DIAMOND BANGLE,BN,3
1,DIAMOND BRACELET,BT,3
1,GOLD BRACELET WITH COLOUR STONE,BT,3
1,DIAMOND BRACELET,BT,30
1,DIAMOND BANGLE,BN,30
1,GOLD BRACELET WITH COLOUR STONE,BT,30
1,DIAMOND,NK,4
1,DIAMOND RING,RN,53
1,DIAMOND CHOKER NECKLACE,NK,33
1,,,43
1,DIAMOND RING,RN,38
1,DIAMOND,PN,38
1,DIAMOND EARRING,ER,38
1,DIAMOND PENDANT,PN,38
1,DIAMOND CHOKER NECKLACE,NK,39
1,DIAMOND PENDANT,PN,44
1,DIAMOND RING,RN,50
1,GOLD BRACELET WITH COLOR STONE,GBT,51
1,GOLD NECKLACE WITH COLOR STONE,NK,51
1,GOLD EARRING WITH COLOR STONE,GER,51
1,DIAMOND RING,RN,52
1,DIAMOND EARRING,ER,52
1,Dia Bangle,,52
1,DIAMOND BANGLE,BN,52
1,DIAMOND RING,,56
1,DIAMOND EARRING,ER,193
1,DIAMOND BRACELET,BR,203
1,DIAMOND RING,RN,203
1,DIAMOND RING,RN,203
1,DIAMOND RING,RN,202
1,DIAMOND EARRING,ER,192
1,GOLD EARRING,ER,200
1,DIAMPND PENDANT,PN,207
1,DIAMOND RING,RN,211
1,Multi Tourmaline              ,,225
1,DIAMOND RING,RN,287
1,DIAMOND RING,RN,282
1,DIAMOND PENDANT,PN,274
1,DIAMOND BANGLE,,278
1,DIAMOND EARRING,ER,279
1,,,37
1,GOLD EARRING,GER,38
1,DIAMOND PENDANT,PN,29
1,DIAMOND PENDANT,PN,40
1,DIAMOND BRACELET,BT,34
1,DIAMOND RING,RN,35
1,GOLD Earring,,31
1,Diamond Necklace,,31
1,,,39
1,DIAMOND BRACELET,BR,41
1,GOLD EARRING WITH COLOR STONE,ER,42
1,DIAMOND PENDANT,PN,47
1,DIAMOND BRACELET,BT,47
1,DIAMOND RING,RN,48
1,DIAMOND RING,RN,49
1,DIAMOND BRACELET,BT,50
1,DIAMOND PENDANT,PN,50
1,DIAMOND PENDANT,PN,53
1,,,54
1,DIAMOND EARRING,ER,61
1,DIAMOND RING,RN,62
1,DIAMOND RING,RN,62
1,DIAMOND RING,RN,62
1,DIAMOND RING,RN,84
1,DIAMOND BRACELET,BT,84
1,DIAMOND RING,RN,84
1,DIAMOND RING,RN,84
1,DIAMOND RING,RN,71
1,DIAMOND RING,RN,71
1,DIAMOND EARRING,ER,60
1,DIAMOND RING,RN,65
1,DIAMOND EARRING,,76
1,DIAMOND PENDANT,PN,66
1,DIAMOND PENDANT,PN,70
1,DIAMOND BRACELET,BT,74
1,DIAMOND EARRING,ER,144
1,Diamond Ring,,25
1,DIAMOND RING,RN,24
1,GOLD RING,RN,24
1,DIAMOND BRACELET,BR,24
1,Multi Tourmaline              ,,24
1,DIAMOND EARRING,ER,24
1,DIAMOND BANGLE,BN,26
1,DIAMOND RING,RN,2
1,DIAMOND RING,RN,2
1,DIAMOND RING,RN,5
1,DIAMOND PENDANT,PN,12
1,DIAMOND EARRING,ER,12
1,DIAMOND RING,RN,13
1,DIAMOND RING,,7
1,DIAMOND EARRING,ER,123
1,DIAMOND PENDANT,PN,123
1,DIAMOND RING,RN,123
1,DIAMOND BRACELET,BR,123
1,DIAMOND RING,RN,140
1,DIAMOND RING,RN,9
1,DIAMOND RING,RN,142
1,DIAMOND RING,RN,122
1,,,129
1,DIAMOND RING,RN,136
1,DIAMOND BRACELET,BT,137
1,DIAMOND,PN,145
1,DIAMOND RING,RN,410
1,DIAMOND NECKLACE,NK,380
1,DIAMOND RING,RN,384
1,DIAMOND RING,RN,384
1,DIAMOND RING,RN,407
1,GOLD CHAIN (18KT),DIA,408
1,DIAMOND EARRING,ER,229
1,DIAMOND RING,RN,240
1,DIAMOND RING,RN,240
1,DIAMOND BRACELET,BT,29
1,DIAMOND BRACELET,BT,57
1,DIAMOND BRACELET,BT,57
1,DIAMOND,NK,57
1,GOLD PENDANT WITH MOP,PN,28
1,GOLD BRACELET,BT,28
1,DIAMOND BRACELET,BT,31
1,DIAMOND RING,RN,32
1,DIAMOND PENDANT,PN,35
1,DIAMOND PENDANT,PN,35
1,DIAMOND RING,RN,36
1,DIAMOND EARRING,ER,37
1,DIAMOND RING,RN,47
1,DIAMOND PENDANT,PN,54
1,DIAMOND BRACELET,BT,54
1,DIAMOND RING,,55
1,DIAMOND RING,RN,500
1,DIAMOND EARRING,ER,529
1,GOLD EARRING,ER,529
1,GOLD EARRING,ER,529
1,GOLD CHAIN,JEW,538
1,DIAMOND PENDANT,PN,538
1,DIAMOND BRACELET,BT,538
1,DIAMOND EARRING,ER,538
1,DIAMOND,PN,538
1,GOLD BRACELET,BR,533
1,GOLD BRACELET,BR,533
1,DIAMOND BRACELET,BT,533
1,GOLD BRACELET,BT,533
1,CHAIN PENDANT,PN,533
1,GOLD BRACELET,BT,533
1,GOLD BRACELET,BR,533
1,GOLD BRACELET,BT,533
1,GOLD BRACELET,BR,533
1,GOLD BRACELET,BR,533
1,Multi Tourmaline              ,,272
1,DIAMOND RING,RN,255
1,DIAMOND RING,RN,257
1,DIAMOND,PN,266
1,DIAMOND RING,RN,269
1,DIAMOND RING,RN,269
1,DIAMOND BRACELET,BT,271
1,GOLD BRACELET,BT,270
1,GOLD NECKLACE,GNK,274
1,DIAMOND RING,RN,277
1,DIAMOND,PN,199
1,Multi Tourmaline              ,,209
1,DIAMOND NOSE PIN,NP,12
1,DIAMOND NOSEPIN,NP,211
1,DIAMOND RING,RN,201
1,DIAMOND RING,RN,201
1,DIAMOND RING,RN,223
1,DIAMOND RING,RN,213
1,GOLD BRACELET WITH COLOUR STONE,GBT,204
1,DIAMOND RING,RN,210
1,DIAMOND PENDANT,PN,214
1,DIAMOND EARRING,ER,214
1,GOLD BRACELET,BT,215
1,DIAMOND NECKLACE,NK,217
1,DIAMOND PENDANT,PN,218
1,DIAMOND RING,RN,219
1,DIAMOND RING,RN,219
1,DIAMOND PENDANT,PN,131
1,DIAMOND RING,RN,131
1,DIAMOND BRACELET,BT,131
1,DIAMOND EARRING,ER,131
1,DIAMOND NECKLACE,NK,501
1,GOLD NECKLACE,,470
1,DIAMOND BRACELET,BT,476
1,DIAMOND NOSEPIN,NP,29
1,DIAMOND EARRING,ER,480
1,DIAMOND RING,RN,483
1,DIAMOND RING,RN,488
1,DIAMOND PENDANT,PN,488
1,DIAMOND BANGLE,BN,490
1,DIAMOND,PN,490
1,DIAMOND ANKLET,AN,491
1,DIAMOND,ER,491
1,DIAMOND PENDANT,PN,316
1,DIAMOND PENDANT WITH CHAIN,PN,315
1,DIAMOND PENDANT WITH CHAIN,PN,315
1,DIAMOND PENDANT,PN,315
1,DIAMOND,PN,362
1,DIAMOND EARRING,ER,366
1,DIAMOND BRACELET,BR,366
1,GOLD WITH MELACATE PENDANT,PN,366
1,GOLD WITH MELACATE PENDANT,PN,366
1,GOLD WITH MELACATE PENDANT,PN,366
1,GOLD EARRING,ER,366
1,GOLD EARRING,ER,366
1,GOLD EARRING,ER,366
1,GOLD EARRING,ER,366
1,GOLD EARRING,ER,366
1,DIAMOND EARRING,ER,366
1,DIAMOND BANGLE,BN,392
1,DIAMOND RING,RN,385
1,DIAMOND ANKLET,AN,384
1,DIAMOND ANKLET,AN,384
1,DIAMOND BRACELET,BT,400
1,DIAMOND RING,RN,404
1,DIAMOND CHOKER NECKLACE,NK,407
1,DIAMOND RING,RN,416
1,DIAMOND EARRING,ER,419
1,DIAMOND PENDANT WITH CHAIN,PN,419
1,DIAMOND RING,RN,421
1,DIAMOND PENDANT WITH CHAIN,PN,28
1,DIAMOND RING,RN,146
1,DIAMOND EARRING,ER,34
1,DIAMOND PENDANT,PN,34
1,DIAMOND RING,RN,30
1,DIAMOND RING,RN,29
1,DIAMOND RING,RN,31
1,GOLD PENDANT WITH PMOP AND MAL,GPN,35
1,DIAMOND EARRING,ER,120
1,DIAMOND RING,RN,125
1,DIAMOND RING,RN,125
1,Diamond Ring,,126
1,DIAMOND RING,RN,129
1,GOLD EARRING WITH COLOR STONE,ER,140
1,DIAMOND BANGLE,BN,417
1,DIAMOND RING,RN,431
1,DIAMOND BRACELET,BR,431
1,GOLD  BRACELET,,438
1,DIAMOND PENDENT,PN,432
1,DIAMOND BRACELET,BR,212
1,GOLD EARRING WITH COLOUR STONE,GER,212
1,DIAMOND EARRING,ER,209
1,DIAMOND PENDANT,PN,222
1,DIAMOND PENDANT,PN,222
1,DIAMOND ANKLET,AN,218
1,DIAMOND RING,RN,213
1,DIAMOND BRACELET,BT,213
1,DIAMOND ANKLET,AN,214
1,DIAMOND,PN,215
1,DIAMOND EARRING,ER,223
1,DIAMOND PENDANT,PN,223
1,DIAMOND PENDANT,PN,217
1,DIAMOND EARRING,ER,220
1,DIAMOND RING,RN,292
1,DIAMOND NECKLACE,NK,282
1,DIAMOND RING,,282
1,DIAMOND BRACELET,BT,276
1,DIAMOND RING,RN,283
1,DIAMOND RING,RN,293
1,DIAMOND RING,RN,300
1,DIAMOND RING,RN,307
1,GOLD PENDANT,,310
1,DIAMOND RING,RN,314
1,DIAMOND EARRING,ER,284
1,DIAMOND RING,RN,18
1,DIAMOND,NK,80
1,DIAMOND BANGLE,BN,98
1,DIAMOND BANGLE,BN,98
1,DIAMOND BRACELET,BT,100
1,DIAMOND EARRING,ER,103
1,DIAMOND PENDENT,PN,104
1,DIAMOND RING,RN,108
1,DIAMOND EARRING,ER,120
1,DIAMOND,BT,120
1,DIAMOND EARRING,ER,134
1,DIAMOND RING,RN,48
1,DIAMOND,PN,4
1,GOLD CHAIN (18KT),DIA,4
1,DIAMOND,PN,75
1,DIAMOND PENDANT,PN,76
1,DIAMOND BRACELET,BT,137
1,GOLD PENDANT,PN,136
1,DIAMOND RING,RN,136
1,DIAMOND,RN,129
1,DIAMOND RING,RN,126
1,DIAMOND BRACELET,BT,123
1,DIAMOND PENDANT,PN,124
1,GOLD RING,RN,134
1,DIAMOND BRACELET,BT,134
1,GOLD BANGLE,BN,134
1,DIAMOND EARRING,ER,131
1,DIAMOND EARRING,ER,132
1,GOLD BRACELET,GB,133
1,DIAMOND BRACELET,BT,135
